,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
10486,234,  chat great get know ,for the 1:1 chat. Great to get to know you more!,7.25,Tam2140#9361,2022-03-17T23:00:00.000Z,
10491,239,open breakout session practic group,for opening up in our breakout session of the practice group,6.0,bends#3537,2022-03-21T23:00:00.000Z,
10495,243,move forward onboard tool practic web space ,for moving forward the onboarding tools and practices on the web3 space!,6.0,GideonRo#3175,2022-03-20T23:00:00.000Z,
10496,244,give construct feedback prais quantif process ,for giving constructive feedback on the praise quantification process.,5.58,PhilH#1102,2022-03-27T22:00:00.000Z,
10499,247,hold book club ,for holding down the book club!,7.0,Juankbell#7458,2022-03-17T23:00:00.000Z,
10505,253,get communita weekli record always🙏 ❤️,for getting Communitas weekly recording as always🙏 ❤️,8.0,Tam2140#9361,2022-03-27T22:00:00.000Z,
10508,256,creat artifact tec learn journey upload youtub,for creating artifacts of the TEC learning journey and uploading them to YouTube,6.75,Zeptimus#3359,2022-03-03T23:00:00.000Z,
10514,262,take initi learn dao find way use knowledg improv approach initi,for taking the initiative to learn from other DAOs and finding ways to use that knowledge to improve how we approach our initiatives,8.0,Mount Manu#3530,2022-03-08T23:00:00.000Z,
10518,266,explain propos invert call ,for explaining Proposal Inverter to me in a call.,6.5,Mert Ozd#6679,2022-03-03T23:00:00.000Z,
10525,273,creat attent tec te academi throughout feb march,for creating attention for TEC and TE Academy throughout Feb/March,9.0,AnaTech#7412,2022-03-10T23:00:00.000Z,
10536,284,take time talk mean quantifi explain script ,for taking the time to talk about what it means to be a quantifier for the explainer script.,9.0,divine_comedian#5493,2022-03-02T23:00:00.000Z,
10537,285,push reward system develop forward,for pushing reward system development forward,8.5,Nebs#2035,2022-03-07T23:00:00.000Z,
10538,286,give tremend updat tec commun call today 🤗 💪🏽,for giving a tremendous update on the TEC community call today! 🤗 💪🏽,8.5,natesuits#4789,2022-03-16T23:00:00.000Z,
10541,289,proofread suggest graviti articl,for proofreading and suggestions on the gravity article,7.67,ddan#2489,2022-03-24T23:00:00.000Z,
10542,290,take daoplomaci game,for taking on the DAOplomacy game,8.67,bradleyc#3333,2022-03-15T23:00:00.000Z,
10544,292,silent retreat admir want continu learn 🙌,for being in a silent retreat. I admire you and want to continue learning with you 🙌,8.67,Leen#8610,2022-03-01T23:00:00.000Z,
10546,294,great job promot te academi reach mani interest aspir token engin ,"for the great job in promoting TE Academy, so we can reach so many interested aspiring token engineers!",8.67,angieberryberry#9822,2022-03-15T23:00:00.000Z,
10550,298,pioneer partner ls structutur call 🤜🤛,for be pioneer partner in the LS structuture call 🤜🤛,5.58,bends#3537,2022-03-09T23:00:00.000Z,
10555,303,organ sourcecr paramet session,for organizing the SourceCred parameters session,8.5,enti#1546,2022-03-16T23:00:00.000Z,
10560,308,reward system video script advanc,for the reward systems video script advances,9.0,johnjonas#2307,2022-03-06T23:00:00.000Z,
10561,309,great effort dedic put te academi bring new token engin ,"for the great effort and dedication that they're putting into TE Academy, and bringing new token engineers.",9.75,pat.zip (TE Academy)#5266,2022-03-27T22:00:00.000Z,
10562,310,take messag hatcher new vote,for taking on messaging hatchers about the new vote,7.0,divine_comedian#5493,2022-03-06T23:00:00.000Z,
10564,312,fireman burn scammer 🔥,for be the fireman and burn scammers 🔥,9.75,chuygarcia.eth#6692,2022-03-16T23:00:00.000Z,
10567,315,given talk ethdenv,for having given talks at ETHDenver,8.67,akrtws (TE Academy)#4246,2022-03-15T23:00:00.000Z,
10569,317,attent enthusiast team te academi meet ,for being attentive and enthusiastic during the TEAM TE Academy meeting.,7.95,pat.zip (TE Academy)#5266,2022-03-10T23:00:00.000Z,
10570,318,set intent next meet keep group focus creat first phase librari,for setting an intention for the next meeting and keeping the group focused on creating the first phase of the library,7.75,solsista#5370,2022-03-08T23:00:00.000Z,
10571,319,cat herd manag week quantif ,for the cat-herding & managing of this weeks quantification.,6.7,divine_comedian#5493,2022-03-23T23:00:00.000Z,
10573,321,comment regard propos account,for his comments regarding proposals and accountability,7.0,natesuits#4789,2022-03-16T23:00:00.000Z,
10581,329,start move librari content toward site outsid notion 🥳,for starting to move library contents towards a site and outside of notion 🥳,7.75,stef#9877,2022-03-17T23:00:00.000Z,
10583,331,kick inspir collabor tec karma,for kicking off an inspiring collaboration between TEC and Karma,15.67,mmurthy | showkarma.xyz#4254,2022-03-21T23:00:00.000Z,
10584,332,kick inspir collabor tec karma,for kicking off an inspiring collaboration between TEC and Karma,8.5,sidcode#1729,2022-03-21T23:00:00.000Z,
10586,334,great feedback earli draft plan communita tec stakehold engag develop ,for his great feedback on an early draft of a plan for Communitas and TEC stakeholder engagement and development.,8.5,eduardovegap#0422,2022-02-28T23:00:00.000Z,
10588,336,thought reflect critic convict vote setup,for thoughtful and reflective criticism of the conviction voting setup,7.75,natesuits#4789,2022-03-16T23:00:00.000Z,
10589,337,creat attent tec te academi throughout feb march,for creating attention for TEC and TE Academy throughout Feb/March,9.75,chuygarcia.eth#6692,2022-03-10T23:00:00.000Z,
10590,338,encourag us slow take time fewer thing practic session,for an encouraging us to slow down and take more time for fewer things in the practice session,8.67,Leen#8610,2022-03-09T23:00:00.000Z,
10591,339,creat attent tec te academi throughout feb march,for creating attention for TEC and TE Academy throughout Feb/March,10.33,angieberryberry#9822,2022-03-10T23:00:00.000Z,
10598,346,particip graviti practic session week,for participation in the Gravity practice session this week,4.25,Mettodo#7010,2022-03-02T23:00:00.000Z,
10602,350,bring 🌱 visual,for bringing these 🌱 visuals,3.75,durgadas#9280,2022-03-08T23:00:00.000Z,
10603,351,long unstructur product convers graviti ,for the long-unstructured but productive conversation about Gravity!,4.75,durgadas#9280,2022-03-09T23:00:00.000Z,
10605,353,epic   countdown call,for their epic 5-1 countdown in calls,3.75,eduardovegap#0422,2022-03-23T18:24:48.500Z,
10608,356,sync today regard onboard metric thank ,for our sync today regarding the onboarding metrics! Thank you!,5.0,bends#3537,2022-03-17T23:00:00.000Z,
10614,362,great ls practic,for a great LS practice,2.58,Jeremy&TheGospelOfChange#8201,2022-02-28T23:00:00.000Z,
10619,367,point agenc new black practic session,for pointing out agency is the new black at the practice session,4.25,bends#3537,2022-03-09T23:00:00.000Z,
10621,369,tri bridg liber structur web,for trying to bridge Liberating structures with web3,1.1,Jeremy&TheGospelOfChange#8201,2022-03-01T23:00:00.000Z,
10626,374,chat transpar articl ,for chatting with me on Transparency article.,4.75,natesuits#4789,2022-03-18T23:00:00.000Z,
10628,376,bring need doubl loop learn micro macro scale,for bringing up the need for double loop learning at both the micro and macro scales,6.0,eduardovegap#0422,2022-03-03T23:00:00.000Z,
10629,377,patient teach build bot discord,for being so patient an for teaching how to build a bot on discord,9.67,Vyvy-vi#5040,2022-03-18T23:00:00.000Z,
10632,380,phenomen mini rant complex web tool infrastrucur serious mute laugh desk ,for that phenomenal mini-rant about the complexity of web3 tooling and infrastrucure. Seriously. I was on mute but laughing at my desk.,4.75,durgadas#9280,2022-03-06T23:00:00.000Z,
10634,382,stick around tec tireless journey find much need way contribut,for sticking around TEC and his tireless journey for finding much needed ways to contribute,9.67,Ratio13#0578,2022-03-16T23:00:00.000Z,
10635,383,point te fundament tutor gig ,for pointing me to the TE Fundamentals tutoring gig.,5.33,heater#9765,2022-03-19T23:00:00.000Z,
10637,385,bring insight book club,for bringing his insight into the book club,4.25,bends#3537,2022-03-17T23:00:00.000Z,
10642,390,thought comment \ tec people\ document ,"for their thoughtful comments on the \""The TEC and Its People\"" document.",5.25,durgadas#9280,2022-03-07T23:00:00.000Z,
10644,392,great feedback guidanc tec payer propos propos invert,for great feedback and guidance on the TEC's payer proposal for the Proposal inverter,10.5,ygg_anderson#4998,2022-03-07T23:00:00.000Z,
10648,396,contain polar advoc stabil keep mind might want keep,"for containing the polarity, advocating for stability and keeping in mind what we might want to keep",6.0,eduardovegap#0422,2022-03-03T23:00:00.000Z,
10649,397,product brainstorm feedback session prais quant,for productive brainstorm and feedback sessions for praise quants,10.5,kristofer#1475,2022-03-16T23:00:00.000Z,
10650,398,\ let talk proxy\ exercis felt realli good say thing abl loud know physic movement emot part process grief wit thank creat space move feel ,"for the \""let's talk in proxy\"" exercise. It felt really good to say all the things I haven't been able to out loud. I know physical movement of my emotions is part of processing my grief as is being witnessed, Thank you for creating space for me to move through some more feels.",9.67,Leen#8610,2022-03-21T23:00:00.000Z,
10654,402,use judgement pivot aliv topic conflict practic session,for using her judgement to pivot to a very alive topic of conflict for the practice session,6.33,Leen#8610,2022-03-21T23:00:00.000Z,
10666,414,product brainstorm feedback session prais quant,for productive brainstorm and feedback sessions for praise quants,6.0,Zeptimus#3359,2022-03-16T23:00:00.000Z,
10673,421,first te session,for the first TE360 session,5.33,akrtws (TE Academy)#4246,2022-03-16T23:00:00.000Z,
10675,423,particip graviti practic session week,for participation in the Gravity practice session this week,4.75,bends#3537,2022-03-02T23:00:00.000Z,
10682,430,invit reflex liber structur meet,for inviting to a very reflexive Liberating structures meeting,4.2,Jeremy&TheGospelOfChange#8201,2022-03-07T23:00:00.000Z,
10684,432,vibe trade field note,for vibing out and trading field notes,4.25,Pythagorean#5361,2022-03-09T23:00:00.000Z,
10685,433,step youngl role inquir wiell get bright futur practic session,for stepping into the youngling role to inquire how we wiell get to the bright future at the practice session,5.5,metaverde#2503,2022-03-09T23:00:00.000Z,
10686,434,offer us posit commun centric vision futur practic group,for offering us a positive community centric vision of the future at the practice group,5.5,Zeptimus#3359,2022-03-09T23:00:00.000Z,
10689,437,ad graviti bookclub session tec calendar creat weekli call psycholog research group calendar well,for adding the Gravity bookclub session to the TEC calendar and create a weekly call for psychology research group on the calendar as well,5.5,Zeptimus#3359,2022-03-15T23:00:00.000Z,
10692,440,build mega cockpit prototyp,for building the 0mega cockpit prototype,9.67,nic#9212,2022-03-15T23:00:00.000Z,
10695,443,push get back togeth track come commun metric set weekli touchpoint bend,for pushing to get back together on-track when it comes to community metrics and for setting a weekly touchpoint with bends,5.25,Yineisy Mota#1449,2022-03-15T23:00:00.000Z,
10698,446,play role wise elder \ pioneer\ ls structur,"for playing the role of wise elder \""pioneer\"" in the LS structure",6.0,Zeptimus#3359,2022-03-09T23:00:00.000Z,
10702,450,creat artifact session meet,for creating artifacts of all these sessions and meetings,3.7,Zeptimus#3359,2022-03-09T23:00:00.000Z,
10703,451,use also recommend problem may solv 🙌,for m used and also recommendations on how the problem may be solved 🙌,5.25,𝗨𝗻𝗶𝗣𝘂𝗳𝗳 🜐🐙#9571,2022-03-10T23:00:00.000Z,
10704,452,attent enthusiast team te academi meet ,for being attentive and enthusiastic during the TEAM TE Academy meeting.,4.67,akrtws (TE Academy)#4246,2022-03-10T23:00:00.000Z,
10705,453,set power comm structur te academi,for setting up powerful comms structures for TE Academy,11.75,pat.zip (TE Academy)#5266,2022-03-10T23:00:00.000Z,
10706,454,creat attent tec te academi throughout feb march,for creating attention for TEC and TE Academy throughout Feb/March,8.7,pat.zip (TE Academy)#5266,2022-03-10T23:00:00.000Z,
10717,465,updat decis track sheet open field cv tao vote ,for updating the decision tracking sheet and opening fields for CV and Tao Voting!,5.5,Zeptimus#3359,2022-03-14T23:00:00.000Z,
10720,468,great spanish skill ,for their great spanish skills!,4.25,divine_comedian#5493,2022-03-09T23:00:00.000Z,
10722,470,run introduct te session today,for running an Introduction to TE session today,5.33,akrtws (TE Academy)#4246,2022-03-08T23:00:00.000Z,
10724,472,way you’v made present commun,for the way you’ve made yourself present in our community,5.25,Mert Ozd#6679,2022-03-16T23:00:00.000Z,
10725,473,get updat sprint board amaz feel like know happen tec 🥳,for getting all the updates for the Sprint Board. AMAZING! I feel like I know what's happening in the TEC again!!! 🥳,11.75,Mount Manu#3530,2022-03-23T23:00:00.000Z,
